0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
-1.475178,-0.8996164,-5.104308,-1.4132936,-1.1908135,-1.1945763,-0.76520264,-1.2866559,-0.881544,-0.8985795,-1.3512996,-3.0029578,-1.2639067,-0.5661347,-1.1938307,-1.5590392,-1.1066136,-2.1109495,-1.0367867,-4.199905,-1.1588818,-1.5089867,-1.7165895,-1.3998132,-1.023971,-1.2606196,-1.8632381,-1.5781267,-1.0073467,-1.2133849,-1.3642895,-0.5454495,-1.8517025,2.9687297,-1.4995117,-1.3726983,-4.575989,-0.6825849,-1.8220539,-1.1601415,-0.98697174,-1.3017709,-1.2122042,-1.3951735,-1.1082776,-1.4391265,-0.9529115,-1.6072578,-0.8027781,-1.9550049,-1.528872,-1.904997,-1.592042,-1.3410366,-1.6166942,-1.222367,-1.3137429,-1.5705703,-1.2945391,-1.2855914,-0.7527509,-1.1575441,-1.1715783,-1.7509097,-0.96996176,-1.7041402,-1.1599075,-1.5063715,-5.267476,-1.3803275,-1.2139199,-1.2423846,-0.7016596,-0.6645759,-3.6063488,-1.3708737,-0.87305516,-7.557131,-1.6737064,-0.6862247,-1.5418365,-1.3935069,-1.3155413,-0.7789279,-1.1065884,-0.65111506,-4.5899987,-1.3403794,-0.9181179,-1.4224186,-1.5710034,-0.75811076,-1.5247583,-1.5056267,-1.5093591,-1.3982148,-1.3488262,-0.9312364,-1.6117384,-1.421695,-1.1211784,-0.78599006,-1.2021489,-0.85040724,-1.3356702,-1.0904481,-1.6868188,-0.7200688,-1.4428134,1.5102973,-1.5868855,-1.5905349,-1.7477506,-8.804165,-0.6540211,-1.6991364,-1.2625287,-1.0052748,-1.3923559,-1.375123
-1.6005696,-1.0403228,-4.5740404,-1.7300622,-1.4588363,-1.2998586,-0.8765163,-1.4731667,-1.127118,-1.0896972,-1.5970831,-3.1079135,-1.404242,-0.74934626,-1.5757141,-1.7016966,-1.1481595,-3.8685632,-1.3028451,-3.681612,-1.3585285,-1.5390024,-1.964076,-1.7391949,-1.3090951,-1.4505613,-2.0526073,-1.7072287,-0.8203218,-1.0194678,-1.3305426,-0.57438695,-2.2067912,-1.5648323,-1.5696242,-1.703589,-4.4376535,-0.92491364,-1.9933121,-1.2867746,-1.2705348,-1.7161677,-1.3160151,-1.5107868,-1.3663116,-1.6393191,-0.98974437,-1.7237873,-1.0183299,-2.0879703,-1.6840088,-2.3935127,-1.9222672,-1.4414933,-1.8206872,-1.3791512,-1.6502438,-1.7289479,-1.4336295,-1.8478585,-0.9149362,-1.2958579,-1.2491378,-2.0254052,-1.3592818,-1.8709016,-1.4056526,-1.7101753,-6.086708,-1.530266,-1.0746013,-1.3133707,-0.5395398,-0.8164245,-4.393374,-1.4877133,-1.0251641,-8.755935,-1.8691016,-0.63162553,-1.6767735,-1.377178,-1.7592812,-1.0769036,-0.9836252,-1.0942192,-5.6243877,-1.3875833,-0.951802,-1.6780359,-1.8660936,-0.75718,-1.414674,-1.645042,-1.699463,-1.3442066,-1.4992306,-1.2132609,-1.6550571,-1.4158384,-1.200264,-1.0875114,-1.2886128,-1.16752,-1.5816183,-1.0804975,-1.9255946,-0.9498088,-1.5427206,9.2087345,-1.7272091,-1.6879634,-1.7318168,-9.186033,-0.6378113,-1.9924378,-1.5115385,-1.1498048,-1.6105363,-1.3195355
-2.7330852,-1.6811801,-6.7167206,-2.7311494,-2.1187308,-1.7546146,-1.4997296,-2.2582855,-2.2463398,-1.7356985,-2.559533,-4.568471,-2.0311418,-1.1806982,-2.3657837,-2.7434573,-1.5152055,-9.655578,-2.2344637,-3.4473107,-1.7192969,-2.155621,-2.9656267,-2.6866214,-2.1573987,-2.4911792,-2.888599,-2.6532235,-1.376644,-1.45383,-1.7728418,-0.9558779,-2.3956332,-8.917882,-2.3161573,-2.61769,-5.656137,-1.2576725,-3.0464594,-1.9688003,-2.4165154,-2.7094538,-1.7949197,-2.3366103,-2.5393672,-2.482329,-1.7256403,-2.4094915,-1.7569734,-2.9697437,-2.6845064,-3.7161427,-2.772591,-2.1895652,-2.8162327,-1.869668,-2.6768274,-2.3998456,-1.9731387,-2.621469,-1.1453836,-2.125201,-1.8592293,-3.032372,-2.126416,-2.713848,-2.2682478,-2.6191115,-8.987272,-2.3452172,-1.7056086,-2.2102087,-0.8096018,-0.944072,-8.065882,-1.8951986,-1.8143826,-13.828066,-2.8681402,-0.600765,-2.3132708,-2.0243068,-2.6211684,-2.3978086,-1.4989014,-1.5470891,-8.954263,-2.2564247,-1.4012556,-2.4780054,-2.931271,-1.0821023,-2.0994081,-2.521153,-2.8142736,-1.6570976,-1.9398249,-1.9953473,-2.512148,-2.231907,-1.7574149,-1.6580296,-1.970905,-1.7248404,-2.2847238,-1.4563587,-3.0660307,-1.6317776,-2.333453,17.363197,-2.4997487,-2.447745,-2.6379066,-12.889015,-0.9597305,-2.9822283,-2.3758435,-1.5933156,-2.378053,-2.0150113
-0.5551145,-0.3281302,-1.5749502,-0.5739633,-0.4282477,-0.43744206,-0.25204292,-0.514065,-0.3307235,-0.35022092,-0.53753555,-1.9254961,-0.39260435,-0.13207848,-0.5527226,-0.5923429,-0.36390948,1.3160106,-0.39652562,-0.9918771,-0.42953658,-0.55301195,-0.6124337,-0.55329883,-0.4559467,-0.4489585,-0.69612515,-0.5690733,-0.35870802,-0.3494125,-0.51229924,-0.15065694,-1.1631767,-0.8352437,-0.64673567,-0.5955566,-1.32005,-0.13549486,-0.64204025,-0.4206789,-0.39884895,-0.53230524,-0.45849648,-0.55567956,-0.44406277,-0.51063204,-0.3986504,-0.5917468,-0.22746155,-0.6938605,-0.58819693,-0.65212464,-0.75157005,-0.48376,-0.65527976,-0.54059446,-0.58608025,-0.5739567,-0.4943328,-0.6382561,-0.35192943,-0.5423762,-0.40317875,-0.6007783,-0.5684246,-0.5216569,-0.4602444,-0.5666585,-2.1459951,-0.61070037,-0.34001315,-0.42826343,-0.1890239,-0.25522482,4.14381,-0.35554546,-0.37725005,-1.9099756,-0.5411556,-0.2587071,-0.5200348,-0.54745746,-0.38643718,-0.33239958,-0.45231038,-0.29056454,-1.8022338,-0.5861263,-0.32114738,-0.6029389,-0.6372018,-0.23079199,-0.5403919,-0.5387726,-0.6179625,-0.46308577,-0.46279034,-0.4783736,-0.56719214,-0.545126,-0.3872987,-0.35705787,-0.355301,-0.38096943,-0.37243578,-0.46809283,-0.6318699,-0.29159635,-0.57308173,1.8653502,-0.6065173,-0.61975265,-0.65272164,-1.9159005,-0.11009069,-0.6994444,-0.448378,-0.44019824,-0.52244747,-0.39760134
-1.8431019,-1.2700603,-8.494012,-1.5526063,-1.2014263,-1.7372499,-0.8524765,-1.5741036,-0.8597286,-0.89579254,-1.7587472,-4.2206883,-1.5444992,-0.78858644,-1.2848994,-1.9968863,-1.438653,4.832483,-1.3883629,-7.129054,-1.5738499,-1.8700099,-2.1986856,-1.6649108,-1.5254759,-1.3938804,-2.3779123,-2.1876354,-1.3768909,-1.5787243,-1.6048778,-0.86521065,-2.0569625,10.335854,-1.9975591,-1.7149538,-7.3861,-0.88305116,-2.1194916,-1.5201582,-1.1482023,-1.3346306,-1.7586197,-1.7699585,-1.3966664,-1.9951608,-1.2750567,-1.846261,-0.94870234,-2.5272622,-1.7778714,-1.8794225,-1.6192231,-1.8172555,-2.1645794,-1.4426773,-1.441919,-1.8699156,-1.4712936,-1.2638072,-0.68564045,-1.4172053,-1.5483814,-2.1124198,-1.1170996,-2.2607677,-1.3954245,-1.8607485,-6.7356343,-1.669188,-1.482779,-1.3775656,-1.0574965,-0.9965794,-12.171153,-1.6594636,-1.1877565,-8.173349,-2.1563303,-0.9389672,-2.191989,-1.9889706,-1.3187056,-0.82972443,-1.5309167,-0.581862,-4.491873,-1.4795698,-1.241554,-1.4507443,-1.7473943,-1.0872685,-2.2251718,-1.9920108,-1.9562075,-1.826333,-1.5478477,-1.0887307,-2.1056123,-1.8310933,-1.5095766,-0.8112898,-1.5168958,-1.1808832,-1.6785231,-1.2799535,-1.947458,-1.1113309,-1.7653401,-7.669753,-2.001515,-2.2402833,-2.2440345,-12.2356205,-0.995168,-2.0288894,-1.4577067,-1.2325461,-1.7184094,-1.8034754
-2.3924625,-1.2961979,-4.3377433,-2.2569246,-1.6589024,-1.597457,-1.2625219,-2.0430155,-1.3167994,-1.1111797,-2.353156,-9.075075,-1.445967,-0.7500874,-1.9821216,-2.531534,-1.8211923,-3.1613986,-1.5439398,-2.9989476,-1.7250085,-2.1405237,-2.4521265,-2.0633414,-1.9351513,-1.7030327,-2.7338257,-2.2052124,-1.6154314,-1.3975116,-1.9552661,-0.7396257,-3.4284458,-2.765408,-2.5022926,-2.2576113,-4.6843767,-0.6218416,-2.5657341,-1.7449305,-1.5873632,-2.1721792,-2.0655057,-2.2549987,-1.9298418,-1.9648796,-1.7220415,-2.3497033,-1.1254783,-2.9078288,-2.4251182,-2.6041145,-2.7723923,-1.9983985,-2.6979942,-1.7636304,-2.1766648,-2.2525969,-2.126716,-2.2651923,-1.4324603,-2.1628704,-1.7364677,-2.3283608,-1.9760245,-1.9722123,-1.2614684,-2.2522984,-9.9421625,-2.1965563,-1.5601988,-1.7108698,-0.7988155,-0.96592367,19.477707,-1.1062062,-1.3926234,-4.843022,-2.0603611,-0.66028595,-1.9158926,-2.2350333,-1.6437049,-1.4639742,-1.4736283,-1.2260388,-7.8800664,-2.0071614,-1.2706969,-2.3280663,-2.5041156,-0.9505607,-2.1052625,-2.2056117,-2.4673958,-1.6691589,-1.9115803,-1.5380353,-2.3291304,-2.118229,-1.3989074,-1.4731811,-1.5145272,-1.6673532,-1.3556827,-1.7414317,-2.5679793,-1.2930219,-1.8463261,0.8000442,-2.271062,-2.3684692,-2.6312318,-6.786379,-0.7587465,-2.7802062,-1.8294399,-1.7400585,-1.8566328,-1.7017717
-4.490483,-3.2984226,-17.534372,-4.2999115,-3.4116917,-4.8411317,-1.862247,-3.957356,-1.6140876,-2.5312388,-4.7269754,-11.727572,-2.71975,-2.0228705,-3.910925,-4.635078,-2.138117,33.192863,-4.033204,-15.196978,-3.854513,-4.710884,-5.2153563,-4.522902,-4.162692,-3.7677202,-5.297281,-5.528393,-2.4363232,-3.1911888,-3.5017824,-2.0533857,-6.463292,8.850561,-4.759821,-4.8277264,-15.055733,-1.1631255,-5.2134047,-3.5796976,-3.4987493,-4.3260517,-3.7611108,-4.179644,-3.4927049,-5.199379,-3.2623744,-4.396752,-1.9878471,-5.506569,-4.079034,-3.8147552,-5.4057903,-3.8914561,-5.4775066,-3.579463,-3.5347533,-4.6395464,-3.3599005,-4.141881,-2.7166862,-3.7108848,-3.814878,-5.385504,-3.8837252,-5.2967863,-3.2838862,-4.911524,-13.424906,-3.8395448,-2.973245,-3.320941,-2.0580492,-2.6559029,-13.036086,-3.8673024,-3.8048244,-22.476755,-5.1458225,-2.9132087,-5.4864454,-4.4775686,-3.916679,-3.2240746,-3.4476008,-1.9818575,-12.371069,-4.57736,-2.1008615,-3.6678734,-4.5380735,-2.5838892,-4.8954005,-4.4537163,-4.961673,-4.062785,-3.4120255,-3.860215,-4.8701878,-4.548775,-3.4859936,-2.8846636,-2.7517467,-2.450829,-3.4061768,-2.8091445,-5.0302286,-3.0213823,-4.35787,-1.8891922,-5.332118,-5.623211,-5.634922,-24.997662,-1.5096908,-5.1716986,-3.9638205,-3.2732205,-4.3724365,-3.3026476
-1.5829592,-0.90582323,-7.301816,-1.4753819,-1.4597462,-1.3010502,-1.0537899,-1.4263189,-1.040061,-0.80291045,-1.3851647,-2.8965507,-1.6606333,-1.1036323,-1.1709113,-1.7155955,-1.382312,-4.8725467,-1.0598861,-6.38733,-1.3209175,-1.5665474,-1.8636837,-1.4718542,-0.77401114,-1.2735981,-2.2001157,-1.7899435,-1.3788098,-1.5853188,-1.6187418,-0.6971007,-1.5614042,12.897798,-1.5275834,-1.3981566,-6.123334,-0.8580395,-2.060819,-1.2309711,-0.95000386,-1.3224448,-1.4732536,-1.5450463,-1.0915205,-1.5159178,-0.9821308,-1.8838367,-1.0156357,-2.2849026,-1.6043267,-2.1504364,-1.4747994,-1.5697112,-1.5700203,-1.0752052,-1.2591791,-1.7490089,-1.5629869,-1.2550557,-0.62558347,-1.1775213,-1.3209071,-1.8759117,-0.77046126,-2.1555989,-1.1342418,-1.6474168,-6.265096,-1.4665651,-1.6265818,-1.6129211,-1.014479,-0.6783882,-11.114627,-1.6413378,-0.657735,-8.865688,-2.0620313,-0.7342943,-1.842822,-1.6393797,-1.5741916,-0.54079753,-1.1252644,-0.49461538,-4.648413,-1.2528367,-1.0496492,-1.4712319,-1.7066941,-0.842569,-1.8169781,-1.7582175,-1.6247566,-1.6687003,-1.7401452,-0.7129568,-1.8127129,-1.708532,-1.3444321,-0.9106664,-1.5660485,-0.93482643,-1.7425523,-1.1051078,-1.7943964,-0.8111707,-1.5511298,-3.7318783,-1.6141716,-1.6988368,-1.8485477,-12.0833435,-1.0591705,-1.8146367,-1.3201729,-1.009222,-1.5541431,-1.8933887
-4.4298296,-2.7268143,-7.981641,-4.573552,-3.6462455,-3.342467,-2.6032608,-4.032835,-3.1816053,-3.2181177,-4.3778963,-9.743391,-3.475662,-1.6782417,-3.8777542,-4.8484435,-2.6240828,-6.791502,-3.6653128,-5.2263365,-3.427645,-4.151695,-5.1288047,-4.4823003,-3.85963,-4.07956,-5.0758543,-4.40365,-2.5273905,-2.5027056,-3.485793,-1.6244024,-4.8717594,-21.429806,-4.2092447,-4.334281,-9.139277,-1.8497403,-5.1686335,-3.4247332,-3.7222238,-4.652268,-3.2459407,-4.140193,-4.1308756,-4.1757526,-3.0265474,-4.3133082,-2.7289448,-5.124858,-4.64548,-5.736015,-5.3349433,-4.103817,-5.0638824,-3.2416945,-4.3699827,-4.366539,-3.439937,-4.3593636,-2.353909,-3.6916218,-3.192173,-5.044407,-3.782785,-4.6910424,-3.099392,-4.51684,-14.586374,-3.9840775,-2.8261733,-3.6373186,-1.3315959,-1.8497182,0.17473733,-3.0246606,-3.0586286,-22.493,-4.6144238,-1.4568998,-4.0299664,-3.6885777,-4.2173085,-3.6994066,-2.781951,-2.771111,-15.193256,-4.149826,-2.3814654,-4.127164,-5.007365,-1.9567595,-3.873893,-4.195404,-4.717448,-3.0393033,-3.5843163,-3.582857,-4.3465834,-3.805634,-2.797892,-2.4589267,-3.1478379,-2.9040825,-3.561368,-2.9767988,-5.2364554,-2.7315145,-3.6706066,23.23124,-4.549094,-4.212472,-4.8025203,-20.133823,-1.5796585,-5.214615,-3.957566,-2.9677312,-3.9708395,-3.2180157
-0.7527445,-0.45096838,-3.331984,-0.7234814,-0.710723,-0.57049495,-0.47662097,-0.63001376,-0.53769755,-0.41227856,-0.69181645,-1.7102599,-0.78717756,-0.54155463,-0.67320126,-0.7593815,-0.7057673,-2.2151709,-0.4539428,-2.99102,-0.7216037,-0.8038982,-0.89180654,-0.815544,-0.3482169,-0.5418757,-1.0764432,-0.8540743,-0.49637303,-0.72227323,-0.7838914,-0.2973454,-1.0106733,6.218243,-0.762081,-0.8303462,-2.9483492,-0.45090967,-0.95677924,-0.59359914,-0.3865543,-0.6998079,-0.74067056,-0.76533556,-0.48391777,-0.75721836,-0.44501597,-0.8832951,-0.49056435,-1.1004035,-0.74372506,-1.0739672,-0.7494423,-0.71582204,-0.8019006,-0.6360748,-0.6549112,-0.9006309,-0.7669889,-0.80305207,-0.3451988,-0.61349887,-0.660552,-0.88816553,-0.44247603,-0.97436273,-0.57360744,-0.7848928,-3.3635864,-0.7596411,-0.7420433,-0.8367031,-0.41811895,-0.383175,-2.6443672,-0.795956,-0.38398668,-3.8155255,-0.9758614,-0.36968386,-0.91900855,-0.74706984,-0.7423693,-0.25458583,-0.5422478,-0.32675314,-2.5343094,-0.51914096,-0.5068377,-0.79306644,-0.86475736,-0.4102821,-0.80586344,-0.8351387,-0.75454104,-0.85514057,-0.8491689,-0.3897934,-0.85225797,-0.83146465,-0.65441555,-0.43768308,-0.73738563,-0.51033777,-0.8495566,-0.64799446,-0.881209,-0.3739157,-0.72199667,0.43774062,-0.84352666,-0.7600916,-0.8814469,-4.856839,-0.42870852,-0.9390485,-0.6796044,-0.538946,-0.7376802,-0.8741313
-1.0694878,-0.6612188,-3.3944302,-1.0189109,-0.6968014,-0.83378965,-0.43554354,-0.8988422,-0.3959874,-0.534209,-1.1125884,-4.2315044,-0.5154993,-0.34293523,-0.9704579,-1.1187482,-0.6988448,4.477066,-0.7015315,-2.3832688,-0.84531343,-1.0076662,-1.140876,-0.96899605,-0.8615059,-0.74897194,-1.2782127,-1.1264169,-0.67139554,-0.5828538,-0.82003415,-0.3377155,-2.2120395,2.2327302,-1.2258104,-1.1013834,-2.8013902,-0.18423405,-1.1621236,-0.77510655,-0.68887043,-0.99410903,-1.0220895,-1.0492697,-0.83476675,-0.994517,-0.8046421,-1.0351818,-0.3713293,-1.3664496,-1.0275955,-1.0230138,-1.3139493,-0.9402849,-1.2526569,-0.8703804,-0.9621023,-1.080723,-0.9245441,-1.1125231,-0.6621604,-1.016735,-0.8652354,-1.0271283,-1.0008464,-0.9541037,-0.70832074,-1.050304,-4.135538,-1.0403385,-0.5834995,-0.6868654,-0.36917138,-0.55078745,8.760848,-0.5270692,-0.7187901,-2.7817168,-0.9586123,-0.48396927,-0.98391706,-1.075959,-0.6633783,-0.62275136,-0.77936774,-0.46519563,-3.3996558,-0.96647704,-0.5149192,-1.0935729,-1.0915439,-0.4978087,-1.0062281,-0.9280256,-1.133353,-0.8318498,-0.76324654,-0.8533621,-1.063241,-1.078542,-0.715714,-0.6595231,-0.56997246,-0.7591642,-0.57742584,-0.82392716,-1.116163,-0.60347104,-0.8872951,-0.35113278,-1.0935255,-1.2189491,-1.2136176,-3.0735855,-0.2209443,-1.3122082,-0.8405434,-0.8200829,-0.8855266,-0.7478987
-3.2432778,-2.052246,-8.234652,-3.1246505,-3.0255222,-3.2360647,-1.6531775,-3.1065958,-1.547726,-2.521027,-3.2967606,-9.2207985,-2.3553383,-1.2700878,-3.286487,-3.6958432,-1.4600587,22.726057,-3.2532763,-6.450695,-2.8710737,-3.4216518,-3.804494,-3.3910837,-3.0085044,-3.0119305,-3.816875,-3.5932178,-1.9482152,-2.2724142,-2.9059372,-1.1980039,-5.5676556,-15.126155,-3.451924,-3.4842033,-6.9719114,-0.539284,-3.9951005,-2.5242996,-2.720438,-3.4764562,-2.5250387,-3.159103,-2.8310757,-3.4287825,-2.480267,-3.1921058,-1.547705,-3.9370468,-3.352328,-3.2055547,-4.9062233,-3.1858492,-3.988031,-2.8327932,-3.0124884,-3.480699,-2.482967,-3.3935342,-2.4200351,-2.784874,-2.3721585,-3.9355416,-3.4087644,-3.6970706,-2.5036235,-3.6638918,-8.070764,-2.9302597,-2.2858927,-2.8520772,-1.0538342,-1.7285285,6.5714264,-2.638459,-2.7591538,-18.738735,-3.5583174,-1.9556793,-3.6539423,-3.2299962,-2.8418603,-2.5927222,-2.6361275,-1.9602439,-10.455513,-3.7912323,-1.3620172,-2.811145,-3.7506633,-1.5714633,-3.3600018,-2.9565444,-3.7620897,-2.9399278,-2.7912214,-3.215672,-3.2675457,-3.294897,-2.1695983,-2.2132864,-1.8386784,-1.5789595,-2.4249716,-2.4195309,-3.960198,-2.1266599,-2.9828975,12.1180315,-3.7383018,-3.9415307,-4.0087914,-14.429966,-0.8421684,-3.996441,-2.834093,-2.6573524,-3.3124619,-2.1164246
-1.3412168,-0.95081663,-5.895667,-1.1753658,-0.8568189,-1.2345366,-0.5611311,-1.0648531,-0.56788003,-0.64892495,-1.319844,-3.9609141,-0.89468396,-0.4987428,-1.0417504,-1.3730564,-0.92180926,6.340972,-0.9577457,-4.4131117,-1.0903735,-1.3085315,-1.5138404,-1.2197015,-1.1389476,-1.0004882,-1.6389809,-1.5710752,-0.8396785,-0.9973031,-1.1596069,-0.56598645,-2.0747552,5.5348406,-1.4623873,-1.3185793,-4.800481,-0.41998577,-1.4754922,-1.059986,-0.9043165,-1.0569602,-1.2108299,-1.2596776,-1.0039337,-1.3955673,-0.95225346,-1.2958074,-0.57983696,-1.7188163,-1.2562664,-1.190063,-1.3587353,-1.1508653,-1.5712972,-1.1036811,-1.0945804,-1.3665884,-0.9731535,-1.0818496,-0.65761423,-1.1144438,-1.0967327,-1.4338025,-0.9637376,-1.4988823,-0.9954221,-1.3441827,-4.7441907,-1.2262073,-1.0010478,-0.9642247,-0.6753923,-0.72671616,-1.3715572,-1.0523503,-0.96393937,-5.085012,-1.4372106,-0.75547755,-1.5305319,-1.3820112,-0.83453006,-0.7231128,-1.1084377,-0.39846087,-3.5623066,-1.173891,-0.76651883,-1.1266828,-1.2878983,-0.76505876,-1.5033375,-1.2966151,-1.4062827,-1.2918144,-0.966102,-0.971119,-1.4966218,-1.3768038,-1.0456088,-0.6710229,-0.87201345,-0.7855938,-0.9745754,-0.97602284,-1.4154339,-0.8293099,-1.2353595,-2.9461308,-1.4823625,-1.6696329,-1.63157,-6.6885357,-0.4870246,-1.499993,-1.0344111,-0.94732356,-1.2582958,-1.1417574
-3.0484605,-1.7815948,-4.592684,-3.129063,-2.6081443,-2.4211135,-1.7011178,-3.089262,-1.8779011,-2.2812603,-3.0392747,-8.361234,-2.406192,-0.8068099,-2.779694,-3.4582572,-1.9183575,-2.6172566,-2.382214,-3.1724367,-2.2582839,-2.9462948,-3.4031446,-2.9677267,-2.7631638,-3.0059366,-3.510291,-2.875112,-1.8323171,-1.9604833,-2.6628542,-1.0419731,-4.478745,-19.001266,-3.0419765,-2.9909472,-5.6905537,-0.9436694,-3.6307435,-2.3539405,-2.513651,-3.1612244,-2.2585907,-2.872311,-2.7645469,-2.8133776,-2.2144117,-3.1065736,-1.6448798,-3.6176696,-3.2737958,-3.6623855,-4.0873666,-2.772214,-3.5251741,-2.3630605,-2.983511,-3.1118493,-2.4710636,-2.9828804,-1.9095411,-2.6269991,-2.0849743,-3.4715567,-2.6302614,-3.1406465,-2.166514,-3.1740718,-10.203602,-2.8951359,-2.216999,-2.378234,-0.9264161,-1.1963619,12.306706,-2.1200662,-2.1516333,-13.471205,-3.0579243,-1.1710365,-2.7866516,-2.77417,-2.683478,-2.294454,-2.125897,-1.8797065,-10.611514,-3.203308,-1.5084789,-2.9860678,-3.5511909,-1.3236532,-2.80161,-2.8587134,-3.3686209,-2.2410824,-2.5663927,-2.5372128,-3.1431766,-2.5530047,-1.8528433,-1.6776946,-1.9590544,-1.7845601,-2.1211724,-2.4283094,-3.641316,-1.8062062,-2.5722039,14.211445,-3.3006206,-3.1440954,-3.6164832,-12.436699,-1.0869172,-3.6937864,-2.636554,-2.33594,-2.829442,-2.101389
-1.4288791,-1.0998769,-7.6410995,-1.1561669,-0.8226327,-1.4995316,-0.58808595,-1.2318264,-0.53460824,-0.79108554,-1.3940265,-4.4143806,-1.0358982,-0.5801877,-1.0757594,-1.5486181,-0.97297835,9.234881,-1.1273435,-5.7467933,-1.104784,-1.3885157,-1.6994562,-1.3143027,-1.3396801,-1.2742925,-1.7853093,-1.7521778,-1.0213778,-1.2327641,-1.1979704,-0.71655947,-1.9100189,9.221782,-1.6192966,-1.3769705,-6.160754,-0.49439877,-1.5396388,-1.2572681,-0.9144842,-1.0307897,-1.2962685,-1.4192271,-1.1220628,-1.6028926,-1.0620778,-1.3856385,-0.6452801,-1.8713267,-1.2576978,-1.055035,-1.2306131,-1.2660408,-1.7442625,-1.248925,-1.0890632,-1.437675,-0.83951676,-0.90938383,-0.5557305,-1.1702647,-1.2371087,-1.5813886,-0.90068954,-1.7714274,-1.1715027,-1.4575758,-5.17295,-1.331151,-1.2006341,-1.1124651,-0.88183725,-0.81736135,-9.534317,-1.2958406,-1.1563921,-6.0475063,-1.7315178,-0.78753924,-1.7820581,-1.6300356,-0.72022694,-0.7149576,-1.3713388,-0.20013183,-3.5253572,-1.2956326,-0.86013067,-0.96292454,-1.3226053,-0.94621897,-1.8630223,-1.4638069,-1.6226505,-1.515377,-0.99645555,-0.99737704,-1.6976694,-1.6119753,-1.251864,-0.5078604,-0.96855736,-0.7027094,-1.1731156,-1.0053403,-1.4884133,-0.9619943,-1.4023807,-5.9617605,-1.6025867,-1.9281006,-1.8129044,-8.529579,-0.693421,-1.526438,-1.0886779,-0.94488204,-1.3759848,-1.4058063
-2.6264968,-1.7493212,-5.6444435,-2.664433,-2.147492,-2.0500236,-1.2870727,-2.2391467,-1.7911131,-1.9534454,-2.524929,-5.4477816,-1.8820786,-0.9369968,-2.3655515,-2.7688646,-1.304629,-1.4177921,-2.1325636,-2.9700227,-1.8717084,-2.3762841,-2.9014807,-2.583585,-2.4579024,-2.5299873,-2.90656,-2.6305656,-1.1274602,-1.4150622,-1.9088513,-0.94673127,-3.272059,-14.42008,-2.432859,-2.6746566,-5.4796286,-1.0789182,-2.9632635,-2.0320814,-2.412479,-2.7261662,-1.835383,-2.3653536,-2.431314,-2.601922,-1.7445977,-2.4600124,-1.5673132,-2.8542476,-2.6419744,-3.2779121,-3.0279586,-2.327145,-2.9165692,-1.939791,-2.6078663,-2.5988295,-1.8873019,-2.6173153,-1.4084435,-2.1707675,-1.7890931,-3.0689564,-2.2443724,-2.7893157,-2.2075527,-2.6814961,-8.173393,-2.3435144,-1.5434179,-2.0095422,-0.7082653,-1.0872296,-2.2233665,-1.9492295,-1.9201611,-13.570785,-2.6911192,-1.0012674,-2.3590317,-2.110107,-2.430439,-2.3355823,-1.5999757,-1.6377128,-8.879162,-2.6329033,-1.2929366,-2.5287652,-2.9060335,-1.102571,-2.2248623,-2.3973083,-2.798029,-1.7937233,-1.8660394,-2.2457309,-2.5970666,-2.2228293,-1.6845814,-1.5982162,-1.6561857,-1.7525322,-2.0021558,-1.7531347,-3.0623403,-1.5556126,-2.3234189,18.945839,-2.7410383,-2.5148792,-2.7887714,-11.68429,-0.7579606,-3.025438,-2.3603778,-1.7890763,-2.3310266,-1.7396796
