,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511
0,0.05663958,0.035588324,-0.055999357,-0.039429564,0.042434614,-0.052932873,0.0609917,-0.033709243,0.043702256,-0.031204317,-0.051101226,0.023993943,0.0002552242,0.02827992,-0.04375498,0.01634506,0.012735967,0.04332579,-0.02127554,0.02443713,-0.041728582,-0.0434408,-0.04351424,-0.0014028713,-0.029257877,-0.06935814,0.03728948,0.015078457,0.0020364884,0.040430367,-0.053878877,-0.04883016,0.008195178,-0.0646406,0.055431142,-0.00011368059,0.059101388,-0.08424574,-0.03731241,0.014467887,0.034906182,-0.051260453,-0.0913596,-0.09445291,-0.0053684516,0.00053605915,0.099359676,-0.10913399,0.069940865,0.009728004,-0.03323048,-0.08635519,-0.06427327,-0.067484245,0.015726948,-0.053963363,0.029641626,0.003198387,0.02951543,-0.021594293,0.0117796175,0.03216925,-0.08305962,-0.03614435,0.032096993,-0.10698142,-0.10156466,-0.03225122,0.027498145,0.031160941,-0.05483935,0.015545634,-0.019068012,0.03629578,-0.038498458,-0.06681645,-0.0060532517,-0.090900436,0.036305644,-0.027313888,-0.07395765,-0.09149266,-0.031061947,0.038825724,-0.02332342,-0.09423434,0.030935507,0.017035736,0.047923766,0.012164753,-0.025146939,0.04334713,0.07520725,0.07866313,-0.044048097,0.022121884,0.015917625,0.036152076,-0.13793314,0.04192665,-0.047178097,0.03936197,0.06498562,-0.07072598,-0.09018907,-0.06847428,0.05454462,-0.02420631,-0.062263902,-0.030139025,-0.08944006,0.009647463,0.053278573,-0.043020047,-0.047490798,0.05523215,0.07530984,-0.0972,0.029659979,0.05992863,-0.08090418,-0.030579807,0.023977432,0.06122455,0.0017207505,0.06725334,-0.048266973,0.036977597,0.025161557,0.048572052,-0.09643795,-0.022269024,-0.07829764,-0.022022521,0.07001923,0.048027843,-0.020744456,0.02670052,-0.046711598,-0.042858172,-0.03287408,0.01688455,0.030367903,-0.10301206,-0.041135836,-0.054671936,0.07851868,0.05443409,0.007833249,0.028751543,-0.06440727,-0.080267325,0.022129213,-0.074043304,-0.036695134,-0.06786719,-0.10258354,0.037351396,0.058431853,-0.031329963,0.03045832,-0.039277174,-0.19724812,-0.011236329,0.0002618272,0.001466352,0.01520515,-0.04300925,0.09927475,0.028767886,-0.018380672,-0.044360433,-0.020661326,-0.038291086,0.020866962,-0.030076567,-0.088836096,0.013194033,0.016720347,-0.032263774,0.0019290184,-0.04978352,0.010809788,0.010937608,-0.07358237,-0.03297315,0.088787146,0.042207316,0.05021122,-0.039700195,-0.03510179,-0.018366756,-0.018448483,-0.12071776,0.040017013,0.057237618,-0.070950046,-0.049125724,0.017687459,0.0376988,0.0073142033,-0.08073823,-0.07957237,-0.08750746,0.085272826,-0.016262067,-0.086320005,0.037004992,0.0675261,0.0717373,0.046309244,0.0207429,-0.043935042,0.03314007,0.03337814,-0.05840065,0.020468779,-0.04777582,0.02806098,-0.037348617,-0.06967241,-0.0041749487,0.00026413577,-0.007116359,-0.04320241,-0.05202737,0.080587834,-0.056421425,-0.08900039,-0.035925984,0.021648776,0.0010694081,-0.090436995,-0.0821685,-0.0109093115,-0.084278695,0.043807734,-0.025326774,-0.0396598,-0.07577429,-0.082995795,-0.0031185476,0.06766626,0.0070206625,-0.10101582,0.04937987,-0.036440838,0.029945336,0.07807653,-0.07114541,0.024730958,-0.08391872,-0.027216244,-0.037474833,-0.07247511,-0.020149479,0.024581097,-0.0010196323,0.050159086,0.011783558,-0.09164036,0.037714448,-0.038016304,-0.007343535,0.04620848,-0.08671913,-0.0987939,-0.01781056,0.054443873,-0.083909616,-0.043003947,-0.083803184,-0.10202932,-0.05888835,-0.017931795,0.062653214,-0.092375465,0.020220133,0.059181828,0.004758232,-0.05463258,-0.070589975,0.07962777,-0.06477665,-0.059919212,0.00704065,0.091308475,-0.039596446,-0.054000143,0.08189467,-0.09033821,-0.027326446,0.03837238,-0.046305824,-0.04007424,0.05422706,-0.09528369,0.0076151663,0.096786946,-0.024006855,-0.09489998,-0.012445195,-0.07357206,-0.042072497,-0.05720141,-0.019066047,-0.06713957,-0.03241254,-0.021741731,0.01260682,-0.0652103,0.038680017,0.025307823,0.04566567,0.007276611,0.03797597,-0.037620693,0.0454754,0.04676153,-0.062068097,0.028058307,0.018279837,-0.20597748,0.070508115,0.018483218,0.021166626,0.011471015,0.00933844,0.12038925,-0.035598,-0.026343105,-0.09715877,-0.082585305,-0.02248647,0.026498776,0.038391028,-0.09425612,0.0173118,0.020215975,0.0019661398,-0.09299764,-0.0260097,-0.036987886,-0.056514733,-0.066147014,0.044926323,-0.06875927,0.024001356,0.0400444,0.081050664,0.040426347,-0.06276941,0.034441173,-0.07071466,-0.058660462,-0.046300072,0.00082235044,0.0750299,0.08562147,-0.0498593,0.053995032,-0.08497797,0.039571676,-0.03711222,-0.018944727,0.0010626882,-0.04480799,0.05062837,-0.05905566,-0.05322147,-0.058827914,0.027936716,-0.016117768,-0.06546179,-0.07392667,-0.03321671,-0.06337037,-0.043254096,-0.028181868,0.053949323,-0.0035425373,-0.034965232,0.023428554,-0.0049095093,-0.07684976,-0.041380633,-0.06560496,0.0383834,0.0013136856,-0.02877375,-0.057346053,-0.049706016,-0.038602352,0.056592967,-0.010328016,0.03654347,-0.053472698,-0.09487987,-0.030633261,0.028408531,0.0015524845,0.008140985,0.028371198,-0.043666817,-0.04737533,0.0031993766,0.04116024,-0.037468843,-0.02611925,0.06903309,0.027712384,0.017096797,0.053897325,-0.030251928,-0.024536256,0.015068552,-0.2634405,0.035497572,-0.09485755,0.0023443159,-0.09192299,0.05098895,-0.047703937,0.0046566343,-0.032053795,-0.052418627,0.0038064565,0.047274385,0.043239273,-0.06932044,-0.10410549,0.025336945,-0.012063792,0.0032041266,-0.065930665,0.03466158,0.041411106,0.03697932,-0.09588436,-0.038069386,-0.08209544,-0.031666763,-0.007130564,0.063681774,-0.0014306484,-0.041762646,-0.044071373,-0.095295064,-0.10273276,-0.08288619,-0.056956872,0.07308977,0.034988005,0.032025874,0.005682402,0.01693953,-0.06023369,-0.031026874,-0.04227271,-0.05647647,0.07189207,-0.033054747,-0.084069766,-0.025731035,0.03497617,0.10051741,-0.06173447,0.048020817,-0.30954662,-0.01888477,-0.052706674,0.11386385,-0.0042647026,-0.057040956,-0.09381983,-0.007337782,0.008794637,0.003057006,-0.079076625,-0.02016333,-0.10303999,0.02245604,-0.07718569,0.08925555,0.0056241876,-0.1655866,0.03237512,0.014003067,-0.032808926,0.02649556,0.05983841,0.027237022,-0.012337152,-0.093069725,0.06028171,0.05366081,0.0056716506,-0.06494806,-0.026614824,-0.019019555,-0.003938088,0.05775558,-0.041978393,-0.050869755,-0.072606064,-0.001266227,-0.07084172,-0.0670181,-0.00029167725,-0.08962832,-0.03928596,0.0142084975
1,-0.076669626,-0.04572335,-0.100165166,-0.08597258,0.02604878,-0.056996275,0.04853165,-0.07457249,-0.03731781,-0.04386125,-0.4459449,-0.10262973,0.024367964,-0.021432756,-0.025398524,-0.09707662,-0.024508126,-0.055534527,0.007306615,-0.01486886,0.013554521,-0.023009403,-0.031186597,-0.040583532,-0.07209025,-0.04696603,-0.06786565,-0.068102665,-0.09198148,-0.050122533,-0.061790626,-0.045232706,-0.023563428,-0.083939254,-0.042643853,0.013929781,-0.08472914,-0.08313534,-0.0955552,0.024693001,-0.03789876,-0.021139745,-0.06930983,-0.0893746,-0.049893882,-0.04766493,-0.024995834,-0.06313091,0.06786127,0.089744434,-0.08722453,-0.017506473,-0.024881732,-0.056350634,-0.062235776,-0.09062207,-0.026165882,0.053922635,0.023009218,-0.07509172,0.043104768,0.046582278,-0.03185777,-0.055629984,-0.025006173,-0.085760415,-0.044230286,-0.054542717,-0.021689737,-0.031224633,-0.049518254,0.017553518,0.02418285,-0.059543855,-0.07015896,-0.022128535,-0.06673097,-0.030882528,-0.030881206,-0.09808793,-0.022457303,-0.06837341,0.031681243,0.0587198,-0.079700984,-0.031863995,-0.012560293,-0.02371938,-0.004121319,0.03962045,-0.08053241,0.012915705,-0.10322249,-0.089780465,-0.06974548,0.009241119,-0.0967529,-0.03970515,-0.33701888,0.092248,-0.09249816,-0.039476532,0.000600904,-0.016649764,-0.08449087,-0.07355578,0.06507814,-0.037967704,-0.013892439,-0.024291756,-0.075480744,-0.079748385,-0.024382547,-0.03256023,-0.0629549,-0.0742137,-0.06349215,-0.038730994,0.071800105,-0.04269002,-0.10137553,-0.020015042,0.037385162,0.09415858,0.030108808,-0.04012976,-0.09698669,0.050073028,0.028191082,-0.0641851,-0.04220665,-0.05959023,-0.042468183,-0.06505846,-0.08004014,-0.10049446,-0.09376592,0.00949692,-0.036094237,0.073113546,-0.0008066485,-0.0745321,0.023872806,-0.056487743,0.030872209,-0.077849135,-0.016983332,-0.07208252,0.06710814,-0.053577382,-0.021737395,-0.09790041,0.013224864,-0.026324157,-0.018664557,-0.049975045,-0.02975923,0.033509992,-0.06402912,-0.05908295,-0.10077419,-0.05699649,0.09563784,-0.021708118,-0.08197902,-0.017435698,0.029480476,-0.023534393,0.012615484,-0.08971395,-0.049403746,-0.080834545,-0.10202361,-0.060185507,-0.035395037,-0.09362368,-0.04566984,-0.022210324,-0.07763634,0.030538805,-0.097551234,-0.052963607,-0.024561813,-0.07645075,-0.041673366,-0.0722577,-0.027609847,0.04216209,-0.029632548,-0.071533576,0.0110096,-0.07699994,-0.10368835,-0.020672185,-0.08166995,-0.07538485,-0.022261577,-0.04917238,-0.059097,-0.042568564,0.080085225,-0.0253482,-0.034988716,-0.036073137,0.07158526,-0.041932106,-0.04706725,0.026090883,-0.103962354,0.02265884,-0.10142672,0.046784952,-0.04050088,-0.014566356,0.0017542425,-0.0432979,0.05118799,-0.016056836,0.040468197,-0.08677709,-0.018215828,-0.06333173,-0.02205922,-0.037549965,-0.024302268,-0.03512086,0.012469789,-0.019265726,-0.03938682,-0.07321791,0.040023316,0.023306817,-0.060154602,-0.03861714,-0.039027058,-0.07350957,-0.031874157,-0.02510649,-0.04521221,-0.05413718,-0.04364285,0.01264544,-0.023463417,-0.10408352,-0.031050045,-0.07405955,-0.033494815,-0.026389943,0.0668699,-0.09899259,0.00268959,-0.04544351,-0.038390763,-0.043979082,-0.09176311,-0.02741056,0.013545563,-0.029431202,-0.0937374,0.020217633,-0.06490685,-0.03518061,-0.021362523,0.021169703,0.040859953,-0.05131226,-0.038239766,-0.0730532,-0.08799413,-0.075918354,-0.08099011,-0.07304796,-0.087131724,-0.055419516,-0.05282323,-0.04101352,-0.04462772,0.046085346,0.01190269,0.04056376,-0.07241092,-0.08681962,-0.09953365,-0.04138458,-0.083638795,0.02947104,0.086968444,-0.00962478,-0.020582058,0.03009453,-0.08062299,0.07483372,-0.05731285,-0.06664984,-0.051461916,-0.03752904,-0.06752064,0.0056268466,0.016018217,-0.061689094,-0.034800943,0.0029782911,-0.02836712,-0.042608786,-0.074258894,-0.05180511,-0.079252586,-0.024609746,-0.05639761,-0.068665,-0.046185676,-0.09887416,0.014166762,-0.08667412,0.034119774,-0.09721264,-0.023707977,0.067393534,-0.07999239,-0.061650783,0.056482807,-0.04245633,-0.026785392,-0.057143666,0.02981408,-0.026176007,-0.0635985,0.010970556,0.13190648,0.06430667,-0.0825391,-0.057350103,-0.088280216,-0.041542236,-0.005933175,0.008098475,-0.020252172,-0.04459168,-0.088684484,0.00014120013,-0.10235843,0.03662515,-0.031982914,-0.045509674,-0.06001616,-0.09416728,-0.0734277,0.002154369,0.01031397,0.016696569,-0.027307127,-0.099287674,-0.0043193935,-0.044064455,-0.045751713,-0.02173356,-0.08561685,-0.08548927,0.043996546,-0.024821876,0.0047415867,-0.04880561,-0.097605884,-0.07660935,-0.041254994,-0.0010846165,-0.061076257,0.05130557,-0.09220562,-0.020490296,-0.055555344,-0.03032137,-0.050327625,-0.07595856,-0.05802351,-0.09126069,-0.045538392,-0.043729972,-0.053644415,-0.035944644,-0.031454913,-0.03872918,-0.09963657,-0.07379105,-0.09398916,-0.076414324,-0.07933598,-0.15356772,-0.0010336703,-0.087257504,-0.027301965,-0.019419061,-0.012248108,0.06043648,0.00046754553,-0.10278694,-0.054537836,-0.08928905,-0.07299503,0.00813626,-0.036471527,0.02371652,-0.026048088,-0.073194854,-0.054766763,-0.029644907,0.08994124,-0.020697854,-0.17321059,1.5019895e-05,-0.050015032,-0.09439222,-0.06270968,-0.032426864,-0.03466289,-0.04284596,0.21076219,0.03795452,-0.033076447,-0.069382995,-0.07541576,0.0072826436,-0.076665424,-0.101730525,-0.041183203,-0.035617463,-0.06674112,-0.056135386,-0.06332073,-0.04371715,0.06269917,0.043505084,0.03476358,-0.039523296,-0.0442286,-0.01000415,-0.029986676,-0.031079972,-0.07499629,-0.10049397,-0.018935014,-0.039841004,-0.00190977,-0.014613192,0.039182007,-0.0068249973,-0.017694153,-0.0420816,-0.019561883,-0.049587335,-0.02024282,-0.07685842,-0.020324748,0.071329094,0.035261806,-0.005497398,-0.07982601,-0.0854266,-0.03589671,-0.034043256,-0.049317177,-0.071706064,-0.051630687,-0.03745091,-0.025718454,-0.010583863,-0.04836321,0.076444,0.15373422,-0.051226694,-0.063987985,-0.2941589,0.019954836,-0.03991362,-0.022991743,0.032967955,-0.13055225,0.037733823,-0.04270953,-0.07554542,-0.09672362,0.036529757,-0.060101457,0.07191658,-0.074802145,-0.24467048,-0.029198145,0.11464492,-0.098299064,0.017851902,0.08263078,-0.038878713,0.036221135,-0.054458685,-0.091308825,-0.05135035,-0.06363177,-0.0906046,-0.025842017,0.015238572,-0.03948338,0.05782679,-0.033209834,-0.09442238,-0.07435706,-0.079977676,-0.04970783,-0.06650037,-0.028444601,-0.08812903,-0.03386903,-0.013862757
2,-0.09355399,-0.078642376,-0.067975424,-0.042387355,0.0021428196,-0.035850313,0.09427427,-0.095663644,-0.008744354,-0.052162997,-0.4462151,-0.07069363,-0.014489591,-0.0415112,-0.061091334,-0.04633475,-0.0028122056,-0.082810014,0.004437759,0.006612525,0.041986976,-0.061357457,-0.031444773,-0.080330916,-0.057447456,-0.04364961,-0.026112655,-0.09645597,-0.09559812,-0.08660827,-0.025684755,-0.05534353,0.08245859,-0.08256795,-0.06311615,-0.016211158,-0.09389055,-0.06516083,-0.07564191,-0.04598104,-0.10057226,-0.04400694,-0.06369916,-0.08363461,-0.091726124,-0.09796252,0.04332666,-0.025210124,0.04144459,0.03948402,-0.09231328,-0.060131732,-0.10384613,-0.027144335,-0.076551154,-0.04146399,0.023024388,-0.041492455,0.046003472,-0.05322709,-0.033652175,0.057896912,-0.032796517,-0.043459687,0.037769143,0.011472563,-0.026520265,-0.06289224,-0.030050248,0.0021467626,-0.07800235,0.04290448,0.064979546,-0.04743112,-0.0995036,-0.029138183,-0.09202633,-0.037828717,-0.026555464,-0.09988924,-0.087431595,-0.05104031,-0.028167699,0.056797933,-0.08210203,0.01076397,-0.002558024,-0.04694478,-0.06423738,0.005448323,-0.09738619,0.005887879,-0.08624593,-0.080053106,-0.035566147,-0.08752451,-0.100032136,-0.03950963,0.12263615,-0.010841575,-0.058069736,-0.09211327,0.010468166,-0.031937465,-0.025887221,-0.057661142,0.053640287,-0.043379746,0.02700908,-0.033243973,-0.016711887,-0.08092317,-0.0821841,-0.033019107,-0.070326425,-0.045412675,-0.05573929,-0.08846807,0.012273732,-0.0583301,-0.050644584,-0.016468652,0.029922966,0.01728283,-0.031199008,-0.102221735,-0.07848885,-0.023710936,-0.041625597,-0.053433962,-0.07656495,-0.032455605,-0.09148694,-0.04201452,-0.074790366,-0.043832537,-0.037106212,-0.015468757,-0.021374222,-0.021472268,-0.0047834986,-0.03870111,-0.082541786,-0.0383834,0.008186956,-0.030868515,-0.09757853,-0.020617265,-0.04528947,-0.07282354,-0.091285825,-0.014057914,0.010020713,-0.038488854,-0.04749612,-0.07250665,-0.07817811,0.02770383,0.046224255,-0.019008253,-0.095251136,-0.064726025,0.13813768,0.026125962,-0.10113033,-0.011510215,0.06641284,-0.0268409,0.01918789,-0.03184607,-0.07504873,-0.06822036,-0.06982257,-0.061592065,0.001633027,-0.05741506,0.033779334,0.03652964,-0.022513762,0.03661169,-0.022539709,-0.083262995,-0.09170491,-0.031019991,-0.006200212,-0.027667843,0.0008659386,0.038094908,-0.10342759,-0.077176936,-0.039161228,-0.049408223,-0.04255064,0.020285316,-0.039548915,-0.08044327,-0.047451086,-0.060448773,-0.036214206,-0.051613644,0.0029908048,-0.063504644,-0.05459788,-0.0472059,-0.00921792,-0.07777878,-0.011718856,0.043481752,-0.04904369,0.007093269,-0.10046515,0.021973718,-0.030500265,0.030083293,-0.10024398,0.039403994,-0.013952566,-0.09175548,-0.013742288,-0.019588498,-0.042154476,-0.07532962,0.04245282,-0.060634755,-0.0062021613,-0.04471848,0.04243105,-0.04188394,0.020569254,-0.08779568,-0.013148415,-0.034727674,-0.08397368,-0.07913044,-0.00029297854,-0.09777224,-0.084545985,-0.082390755,-0.021315461,-0.01635455,-0.093604594,-0.05283257,-0.10380636,-0.04428052,-0.09101791,-0.07624827,-0.066820435,-0.031809494,0.0029013972,-0.027272694,0.0002667798,-0.022846743,-0.041870736,-0.07997243,-0.08689978,-0.03890072,-0.008111535,0.020671854,-0.045727685,0.01725944,-0.022338128,0.0084139705,-0.104196414,-0.021535117,0.10021785,-0.046158545,-0.04311623,-0.030585535,-0.09698458,-0.08383123,-0.019695625,-0.07105181,-0.03732968,-0.045307353,-0.037200432,-0.021359863,-0.027379498,0.011396982,0.038429674,0.00031169175,0.02942259,-0.050398387,-0.095537595,-0.06668514,-0.023881247,-0.063017204,0.04256265,0.022421801,-0.062110994,0.048560537,-0.09636665,0.006414982,-0.09605697,-0.048032533,-0.08892667,-0.031142253,-0.041934934,-0.0009611325,0.049486052,-0.103448085,-0.07186637,-0.041939944,-0.09636499,-0.008008671,0.01839308,-0.07883026,-0.036372263,-0.017252278,-0.06023233,-0.088219926,-0.07754212,-0.08426015,0.024978982,-0.042464066,0.0069399895,-0.07489383,-0.06754044,-0.0107749645,-0.0500954,-0.046336915,0.03490154,0.019116454,-0.03555215,-0.059202075,-0.04161804,-0.084405445,-0.104162686,-0.026873272,-0.13755482,-0.042991932,-0.025543615,-0.096324235,-0.09545409,-0.0007867394,-0.002907964,0.063014835,-0.06124327,-0.046226043,-0.08145703,-0.08812803,-0.09035692,-0.018793285,-0.056049738,-0.042398967,-0.08729663,-0.0243058,-0.06800307,0.10634351,0.01592944,0.031889234,-0.06468799,-0.08781181,-0.029829247,-0.074953705,-0.057480887,-0.06046146,-0.021073222,-0.02686534,-0.0101866955,-0.03193509,0.026164498,-0.0850644,-0.07979419,-0.10233659,-0.06486245,0.0103490185,-0.019008694,-0.005392052,-0.068319865,-0.04334392,-0.10199525,-0.036767844,-0.063206024,-0.09197107,-0.01963885,-0.05237458,-0.021187782,-0.037597734,-0.018440198,-0.0022749868,0.0052821958,0.020311013,-0.10474605,-0.0679698,-0.09878342,-0.095403194,-0.08514764,-0.11300785,-0.056749575,-0.09377182,-0.07159639,-0.064776234,-0.027743787,0.017418789,-0.027725367,-0.08541633,-0.02442109,-0.09900332,-0.0772645,-0.07259545,-0.025976587,-0.02507082,-0.046649992,-0.03709026,-0.100697406,-0.013267992,-0.0511381,-0.05780737,-0.10627608,0.019667253,-0.10259477,-0.03705685,-0.06315602,-0.01820192,-0.09270456,-0.09704291,-0.20645656,-0.0069115246,-0.030815829,-0.06275222,-0.0325141,0.023190375,-0.01602232,-0.038318243,-0.08638874,-0.051765803,-0.049897898,-0.096456125,-0.07527856,-0.0937173,0.05393337,-0.0024181702,0.040725444,-0.02428254,-0.020685565,0.010761724,0.007432844,-0.056305625,-0.04355863,-0.020165564,-0.058493603,-0.02611977,-0.0546209,-0.011690925,0.028315516,-0.026225645,0.001196765,-0.044053584,-0.030763665,-0.103419766,0.048057858,-0.016709417,0.0017804409,-0.04381214,0.0323712,0.034753684,0.04631617,-0.021573748,-0.045496054,-0.047475915,-0.063108765,-0.07114087,-0.05946544,-0.05705767,-0.043414954,0.075242214,-0.030116083,0.052792944,0.15997739,-0.022498092,-0.030747076,0.117898606,0.04336763,-0.030691192,-0.08103705,-0.025542928,-0.099552006,0.044607073,-0.075866394,-0.04482026,-0.022994645,0.007974873,-0.029811604,0.010348571,-0.0682274,-0.2502115,0.02952804,0.026251037,-0.06705573,0.049617037,0.03135381,-0.08580755,-0.0133851385,-0.022353,-0.052847207,-0.0910723,-0.0973185,-0.04333839,-0.038210057,0.01815035,-0.093107745,-0.09383715,-0.021568969,-0.018977229,-0.09544149,-0.02359085,-0.08422686,-0.09269847,0.028779732,-0.08658851,-0.014186829,-0.02491926
